ID;date;shipping_cost;total_order_cost;shipping_method;payment_method;destination_province;origin_province
10292839756;21/7/2016;0;2010;branch;mercadopago;Capital Federal;Capital Federal
10304939113;21/7/2018;645;3450;correo-argentino;mercadopago;Gran Buenos Aires;Capital Federal
10314483216;21/7/2019;0;6880;branch;mercadopago;Capital Federal;Capital Federal
10338096994;21/7/2020;0;1340;branch;mercadopago;Capital Federal;Capital Federal
10339025251;21/7/2020;760;9450;correo-argentino;mercadopago;Capital Federal;Capital Federal
10347667800;21/7/2021;0;1760;branch;mercadopago;Capital Federal;Capital Federal
10351008987;21/7/2021;0;4745;branch;mercadopago;Capital Federal;Capital Federal
10357517458;21/7/2022;760;5660;correo-argentino;mercadopago;Buenos Aires;Capital Federal
10362189241;21/7/2022;760;6070;correo-argentino;mercadopago;Buenos Aires;Capital Federal
10370076516;21/7/2023;0;3560;branch;mercadopago;Capital Federal;Capital Federal
10371640378;21/7/2023;645;4295;correo-argentino;mercadopago;Buenos Aires;Capital Federal
9887636543;21/7/2004;450;4449;custom;custom;Gran Buenos Aires;Capital Federal
9983419238;21/7/2010;450;5449;custom;mercadopago;Capital Federal;Capital Federal
10037622556;21/7/2013;450;4449;custom;custom;Capital Federal;Capital Federal
10062348591;21/7/2012;0;3999;branch;custom;Capital Federal;Capital Federal
10080726189;21/7/2001;0;10399;custom;custom;Salta;Capital Federal
10098845405;21/7/2002;0;3199;branch;custom;Buenos Aires;Capital Federal
10099795719;21/7/2007;0;13999;custom;mercadopago;Santa Fe;Capital Federal
10100169883;21/7/2001;450;5449;custom;mercadopago;Capital Federal;Capital Federal
10106338069;21/7/2002;0;10399;custom;custom;San Luis;Capital Federal
10108360827;21/7/2002;0;9599;custom;custom;Buenos Aires;Capital Federal
10112529485;21/7/2002;0;14999;custom;mercadopago;Córdoba;Capital Federal
10112564514;21/7/2002;0;8998;custom;mercadopago;Buenos Aires;Capital Federal
10115423966;21/7/2002;450;5449;custom;mercadopago;Capital Federal;Capital Federal
10119304457;21/7/2003;0;9599;custom;custom;Capital Federal;Capital Federal
10120020677;21/7/2003;0;7998;custom;custom;Capital Federal;Capital Federal
10122580669;21/7/2003;0;9758;custom;custom;Capital Federal;Capital Federal
10125315185;21/7/2008;450;4449;custom;custom;Capital Federal;Capital Federal
10127931527;21/7/2003;0;10399;custom;custom;Capital Federal;Capital Federal
10129465351;21/7/2004;0;9599;custom;custom;Capital Federal;Capital Federal
10131872853;21/7/2004;450;5449;custom;mercadopago;Córdoba;Capital Federal
10137100707;21/7/2004;0;10399;custom;custom;Buenos Aires;Capital Federal
10137471053;21/7/2004;0;7999;custom;custom;Capital Federal;Capital Federal
10073778441;21/7/2002;0;6735;branch;mercadopago;Capital Federal;Capital Federal
10075189008;21/7/2002;0;5587;custom;mercadopago;Capital Federal;Capital Federal
10075360151;21/7/2014;0;7953;custom;mercadopago;Capital Federal;Capital Federal
10076360513;21/7/2003;0;6042;custom;mercadopago;Capital Federal;Capital Federal
10077796403;21/7/2001;100;2260;custom;mercadopago;Capital Federal;Capital Federal
10079610068;21/7/2001;0;3070;branch;mercadopago;Capital Federal;Capital Federal
10080998877;21/7/2001;0;2808;branch;mercadopago;Capital Federal;Capital Federal
10086230388;21/7/2001;175;3284;custom;mercadopago;Gran Buenos Aires;Capital Federal
10086838071;21/7/2006;0;6405;custom;mercadopago;Capital Federal;Capital Federal
10087336366;21/7/2001;0;7074;custom;mercadopago;Capital Federal;Capital Federal
10087966658;21/7/2014;0;4168;custom;mercadopago;Capital Federal;Capital Federal
10088870420;21/7/2002;175;11605;custom;mercadopago;Gran Buenos Aires;Capital Federal
10089246240;21/7/2001;0;740;branch;mercadopago;Capital Federal;Capital Federal
10089269654;21/7/2002;175;7725;custom;mercadopago;Gran Buenos Aires;Capital Federal
10089479552;21/7/2001;0;3038;custom;mercadopago;Capital Federal;Capital Federal
10089545424;21/7/2013;100;2850;custom;mercadopago;Capital Federal;Capital Federal
10089690738;21/7/2001;639,99;3830;mercado-envios;mercadopago;Tucumán;Capital Federal
10089701295;21/7/2006;0;3844;custom;mercadopago;Capital Federal;Capital Federal
10090039809;21/7/2013;299;6914;custom;mercadopago;Gran Buenos Aires;Capital Federal
10092225890;21/7/2018;0;2799;branch;mercadopago;Gran Buenos Aires;Capital Federal
10092461364;21/7/2001;299;6894;custom;mercadopago;Gran Buenos Aires;Capital Federal
10092672182;21/7/2008;175;4035;custom;mercadopago;Gran Buenos Aires;Capital Federal
10093197709;21/7/2006;100;2533;custom;mercadopago;Capital Federal;Capital Federal
10093351096;21/7/2002;299;2084;custom;mercadopago;Gran Buenos Aires;Capital Federal
10093482403;21/7/2001;0;5549;branch;mercadopago;Capital Federal;Capital Federal
10093848494;21/7/2001;0;3619;custom;mercadopago;Capital Federal;Capital Federal
10094050457;21/7/2001;0;4220;custom;mercadopago;Capital Federal;Capital Federal
10094075734;21/7/2001;0;4064;branch;mercadopago;Capital Federal;Capital Federal
10094539943;21/7/2001;100;2640;custom;mercadopago;Capital Federal;Capital Federal
10094667478;21/7/2001;0;1420;branch;mercadopago;Gran Buenos Aires;Capital Federal
10094802212;21/7/2001;0;1680;branch;mercadopago;Gran Buenos Aires;Capital Federal
10094872776;21/7/2001;0;6430;custom;mercadopago;Capital Federal;Capital Federal
10094898674;21/7/2001;0;1680;branch;mercadopago;Gran Buenos Aires;Capital Federal
10094951229;21/7/2001;0;2120;branch;mercadopago;Gran Buenos Aires;Capital Federal
10095424799;21/7/2001;0;3607;custom;mercadopago;Capital Federal;Capital Federal
10095681686;21/7/2001;100;1930;custom;mercadopago;Capital Federal;Capital Federal
10096053642;21/7/2018;0;3325;custom;mercadopago;Capital Federal;Capital Federal
10096894522;21/7/2001;0;11450;custom;mercadopago;Capital Federal;Capital Federal
10097164956;21/7/2001;0;3788;custom;mercadopago;Capital Federal;Capital Federal
10097177100;21/7/2001;0;1519;branch;mercadopago;Capital Federal;Capital Federal
10097323150;21/7/2001;100;2840;custom;mercadopago;Capital Federal;Capital Federal
10097643931;21/7/2008;0;3069;custom;mercadopago;Capital Federal;Capital Federal
10097842697;21/7/2013;0;10809;custom;mercadopago;Capital Federal;Capital Federal
10097882510;21/7/2001;0;1660;branch;mercadopago;Capital Federal;Capital Federal
10098238780;21/7/2001;100;2395;custom;mercadopago;Capital Federal;Capital Federal
10098466618;21/7/2001;0;4248;custom;mercadopago;Capital Federal;Capital Federal
10098599581;21/7/2001;0;8150;branch;mercadopago;Capital Federal;Capital Federal
10098614071;21/7/2001;0;4075;custom;mercadopago;Capital Federal;Capital Federal
10098679391;21/7/2001;0;5950;custom;mercadopago;Capital Federal;Capital Federal
10098718790;21/7/2001;0;3115;custom;mercadopago;Capital Federal;Capital Federal
10098736983;21/7/2001;0;3580;custom;mercadopago;Capital Federal;Capital Federal
10098872959;21/7/2001;0;12924;custom;mercadopago;Capital Federal;Capital Federal
10098922685;21/7/2001;0;3869;custom;mercadopago;Capital Federal;Capital Federal
10098988626;21/7/2001;0;8325;custom;mercadopago;Capital Federal;Capital Federal
10099025748;21/7/2005;659,99;18686;mercado-envios;mercadopago;Córdoba;Capital Federal
10099130398;21/7/2001;0;3395;custom;mercadopago;Capital Federal;Capital Federal
10099144152;21/7/2001;0;3645;custom;mercadopago;Capital Federal;Capital Federal
10099210829;21/7/2001;0;1970;branch;mercadopago;Capital Federal;Capital Federal
10099283348;21/7/2001;0;5220;custom;mercadopago;Capital Federal;Capital Federal
10099302208;21/7/2001;0;4487;custom;mercadopago;Capital Federal;Capital Federal
10099344114;21/7/2007;0;3270;custom;mercadopago;Capital Federal;Capital Federal
10138562403;21/7/2004;0;9999;custom;mercadopago;Gran Buenos Aires;Capital Federal
10140280112;21/7/2004;450;5449;custom;mercadopago;Gran Buenos Aires;Capital Federal
10142184328;21/7/2005;0;21598;custom;custom;Capital Federal;Capital Federal
10147301000;21/7/2005;0;13999;custom;mercadopago;Corrientes;Capital Federal
10148076583;21/7/2005;0;26998;custom;mercadopago;Gran Buenos Aires;Capital Federal
10150474126;21/7/2005;0;20798;branch;custom;Gran Buenos Aires;Capital Federal
10155123024;21/7/2006;0;11199;custom;custom;Capital Federal;Capital Federal
10155828227;21/7/2006;0;13999;custom;mercadopago;Córdoba;Capital Federal
10168354947;21/7/2006;0;13999;custom;mercadopago;Córdoba;Capital Federal
10169216366;21/7/2007;0;12999;custom;mercadopago;Capital Federal;Capital Federal
10170404017;21/7/2020;0;11199;custom;custom;Gran Buenos Aires;Capital Federal
10178663271;21/7/2017;0;11999;custom;mercadopago;Buenos Aires;Capital Federal
10180300572;21/7/2007;0;3999;branch;custom;Capital Federal;Capital Federal
10181892448;21/7/2007;0;11199;custom;custom;Capital Federal;Capital Federal
10182066788;21/7/2008;0;9599;custom;custom;Capital Federal;Capital Federal
10186205500;21/7/2008;450;4449;custom;custom;Capital Federal;Capital Federal
10188746011;21/7/2008;0;12999;custom;mercadopago;Capital Federal;Capital Federal
10197351231;21/7/2009;0;22998;custom;mercadopago;Gran Buenos Aires;Capital Federal
10201469772;21/7/2012;0;13999;custom;mercadopago;Gran Buenos Aires;Capital Federal
10204375086;21/7/2009;0;5997;custom;custom;Capital Federal;Capital Federal
10204939782;21/7/2009;0;13999;custom;mercadopago;Entre Ríos;Capital Federal
10212416806;21/7/2010;450;5449;custom;mercadopago;Santa Fe;Capital Federal
10214367850;21/7/2010;0;10399;custom;custom;Mendoza;Capital Federal
10216681351;21/7/2010;0;12999;custom;mercadopago;Buenos Aires;Capital Federal
10223345417;21/7/2011;0;20798;custom;custom;Entre Ríos;Capital Federal
10223591425;21/7/2011;0;25998;custom;mercadopago;Chubut;Capital Federal
10232726864;21/7/2012;0;9599;custom;custom;Capital Federal;Capital Federal
10233375004;21/7/2012;0;1599;branch;custom;Gran Buenos Aires;Capital Federal
10235562695;21/7/2012;0;13998;custom;mercadopago;Gran Buenos Aires;Capital Federal
10237909615;21/7/2012;450;3248;custom;custom;Capital Federal;Capital Federal
10239024862;21/7/2012;0;20798;custom;custom;Gran Buenos Aires;Capital Federal
10245432501;21/7/2013;0;14999;custom;mercadopago;Capital Federal;Capital Federal
10245438389;21/7/2013;0;22398;custom;custom;Santa Fe;Capital Federal
10250588710;21/7/2013;0;11199;custom;custom;Capital Federal;Capital Federal
10250730206;21/7/2013;0;23998;custom;custom;Buenos Aires;Capital Federal
10255791977;21/7/2014;0;13999;custom;mercadopago;Corrientes;Capital Federal
10257412051;21/7/2021;0;4999;branch;mercadopago;Capital Federal;Capital Federal
10261420192;21/7/2014;0;29998;custom;mercadopago;Gran Buenos Aires;Capital Federal
10263869853;21/7/2014;0;7198;custom;custom;Córdoba;Capital Federal
10263969351;21/7/2014;450;3649;custom;custom;Capital Federal;Capital Federal
10264191071;21/7/2014;0;51996;custom;mercadopago;Gran Buenos Aires;Capital Federal
10265198632;21/7/2014;0;23998;custom;mercadopago;Capital Federal;Capital Federal
10265372512;21/7/2014;0;23998;custom;mercadopago;Gran Buenos Aires;Capital Federal
10267490789;21/7/2014;0;7998;custom;custom;Gran Buenos Aires;Capital Federal
10268322860;21/7/2015;0;7998;custom;mercadopago;Capital Federal;Capital Federal
10270652047;21/7/2015;0;13999;custom;mercadopago;Chaco;Capital Federal
10273113116;21/7/2015;0;13999;custom;mercadopago;Gran Buenos Aires;Capital Federal
10277222043;21/7/2015;0;25998;branch;mercadopago;Capital Federal;Capital Federal
10278125414;21/7/2015;0;10399;custom;custom;Capital Federal;Capital Federal
10278155314;21/7/2015;0;11999;custom;mercadopago;Capital Federal;Capital Federal
10290399985;21/7/2016;0;13999;custom;mercadopago;Capital Federal;Capital Federal
10297970090;21/7/2017;0;11999;custom;mercadopago;Capital Federal;Capital Federal
10298048152;21/7/2017;0;9599;custom;custom;Capital Federal;Capital Federal
10298710851;21/7/2017;0;14999;custom;mercadopago;Gran Buenos Aires;Capital Federal
10299621306;21/7/2017;0;20798;custom;custom;Buenos Aires;Capital Federal
10300305855;21/7/2017;450;5449;custom;mercadopago;Capital Federal;Capital Federal
10300589813;21/7/2017;0;12999;custom;mercadopago;Capital Federal;Capital Federal
10302871735;21/7/2017;0;20798;custom;custom;Capital Federal;Capital Federal
10309366705;21/7/2018;0;11999;custom;mercadopago;Capital Federal;Capital Federal
10309816493;21/7/2018;0;11999;custom;mercadopago;Buenos Aires;Capital Federal
10314015925;21/7/2018;0;19998;custom;mercadopago;Buenos Aires;Capital Federal
10320553560;21/7/2019;0;9599;custom;custom;Capital Federal;Capital Federal
10322112661;21/7/2019;0;27998;custom;mercadopago;Buenos Aires;Capital Federal
10099459574;21/7/2001;0;3733;custom;mercadopago;Capital Federal;Capital Federal
10099509599;21/7/2001;0;6725;custom;mercadopago;Capital Federal;Capital Federal
10099618941;21/7/2001;100;2305;custom;mercadopago;Capital Federal;Capital Federal
10099716438;21/7/2001;0;3660;custom;mercadopago;Capital Federal;Capital Federal
10099918976;21/7/2001;0;8558;custom;mercadopago;Capital Federal;Capital Federal
10100495655;21/7/2001;0;4420;custom;mercadopago;Capital Federal;Capital Federal
10100599868;21/7/2001;0;4109;branch;mercadopago;Capital Federal;Capital Federal
10100686578;21/7/2001;299;4529;custom;mercadopago;Gran Buenos Aires;Capital Federal
10100739662;21/7/2001;0;2955;branch;mercadopago;Capital Federal;Capital Federal
10100939417;21/7/2001;0;4570;custom;mercadopago;Capital Federal;Capital Federal
10101251320;21/7/2001;0;3020;custom;mercadopago;Capital Federal;Capital Federal
10101329175;21/7/2001;0;5100;custom;mercadopago;Capital Federal;Capital Federal
10101580220;21/7/2001;175;5297;custom;mercadopago;Gran Buenos Aires;Capital Federal
10101690413;21/7/2001;0;6900;custom;mercadopago;Capital Federal;Capital Federal
10101828183;21/7/2001;100;2497;custom;mercadopago;Capital Federal;Capital Federal
10101879381;21/7/2001;0;5094;custom;mercadopago;Capital Federal;Capital Federal
10101887845;21/7/2001;0;999;branch;mercadopago;Gran Buenos Aires;Capital Federal
10101930533;21/7/2014;175;4070;custom;mercadopago;Gran Buenos Aires;Capital Federal
10102069292;21/7/2001;0;5919;custom;mercadopago;Capital Federal;Capital Federal
10102189122;21/7/2001;0;6095;custom;mercadopago;Capital Federal;Capital Federal
10102200967;21/7/2001;0;5040;branch;mercadopago;Capital Federal;Capital Federal
10102214813;21/7/2001;0;5019;custom;mercadopago;Capital Federal;Capital Federal
10102358448;21/7/2001;0;3910;custom;mercadopago;Capital Federal;Capital Federal
10102415143;21/7/2004;175;6922;custom;mercadopago;Gran Buenos Aires;Capital Federal
10102497276;21/7/2001;100;2575;custom;mercadopago;Capital Federal;Capital Federal
10102538814;21/7/2001;554,99;3255;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10102805729;21/7/2001;0;9585;custom;mercadopago;Capital Federal;Capital Federal
10102874706;21/7/2001;0;1029;branch;mercadopago;Capital Federal;Capital Federal
10102954539;21/7/2001;554,99;10285;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10103023286;21/7/2001;0;4170;custom;mercadopago;Capital Federal;Capital Federal
10103260646;21/7/2001;0;9642;branch;mercadopago;Capital Federal;Capital Federal
10103298343;21/7/2003;299;1494;custom;mercadopago;Gran Buenos Aires;Capital Federal
10104215560;21/7/2002;0;1852;branch;mercadopago;Capital Federal;Capital Federal
10104331273;21/7/2001;0;4000;custom;mercadopago;Capital Federal;Capital Federal
10104395604;21/7/2001;175;9330;custom;mercadopago;Gran Buenos Aires;Capital Federal
10104536732;21/7/2001;0;6840;custom;mercadopago;Capital Federal;Capital Federal
10104537445;21/7/2001;0;4420;custom;mercadopago;Capital Federal;Capital Federal
10104616841;21/7/2002;0;10283;custom;mercadopago;Capital Federal;Capital Federal
10104746722;21/7/2002;0;4808;custom;mercadopago;Capital Federal;Capital Federal
10104947512;21/7/2001;0;3390;custom;mercadopago;Capital Federal;Capital Federal
10105044250;21/7/2001;0;2345;branch;mercadopago;Capital Federal;Capital Federal
10105241222;21/7/2001;175;3765;custom;mercadopago;Gran Buenos Aires;Capital Federal
10105572376;21/7/2002;160;1310;custom;mercadopago;Capital Federal;Capital Federal
10105924230;21/7/2007;0;3570;branch;mercadopago;Capital Federal;Capital Federal
10105939525;21/7/2002;0;9869;custom;mercadopago;Capital Federal;Capital Federal
10106391659;21/7/2002;0;1080;branch;mercadopago;Gran Buenos Aires;Capital Federal
10107095850;21/7/2002;0;1080;branch;mercadopago;Gran Buenos Aires;Capital Federal
10107245902;21/7/2002;0;985;branch;mercadopago;Gran Buenos Aires;Capital Federal
10107285255;21/7/2002;0;4480;custom;mercadopago;Capital Federal;Capital Federal
10107488276;21/7/2003;0;3845;custom;mercadopago;Capital Federal;Capital Federal
10107517578;21/7/2002;0;6356;custom;mercadopago;Capital Federal;Capital Federal
10107762229;21/7/2002;175;4377;custom;mercadopago;Gran Buenos Aires;Capital Federal
10107823777;21/7/2002;0;6384;custom;mercadopago;Capital Federal;Capital Federal
10107896250;21/7/2002;0;5219;custom;mercadopago;Capital Federal;Capital Federal
10108050281;21/7/2002;0;1343;branch;mercadopago;Capital Federal;Capital Federal
10108333020;21/7/2002;0;4188;custom;mercadopago;Capital Federal;Capital Federal
10108925155;21/7/2002;0;5600;custom;mercadopago;Capital Federal;Capital Federal
10108926443;21/7/2002;0;6620;custom;mercadopago;Capital Federal;Capital Federal
